Variable,Value
makam,huseyni
form,turku
usul,curcuna
title,dersim_dort
composer,tunceli
filename,huseyni--turku--curcuna--dersim_dort--tunceli.txt
note_count,347
unique_note_count,11
minimum_koma53,-1
maximum_koma53,367
mean_koma53,306.39481268011525
median_koma53,327.0
std_koma53,85.48144697232348
koma53_range,368
total_unit_duration,55.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.15886167146974065
median_unit_duration,0.125
std_unit_duration,0.0690354763501055
most_common_note,D5
most_common_note_count,62
