Variable,Value
makam,hisarbuselik
form,sarki
usul,aksak
title,yandim_deminden
composer,denizoglu_ali_bey
filename,hisarbuselik--sarki--aksak--yandim_deminden--denizoglu_ali_bey.txt
note_count,733
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,326.94679399727147
median_koma53,336.0
std_koma53,59.25852092202415
koma53_range,372
total_unit_duration,108.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14751023192360163
median_unit_duration,0.125
std_unit_duration,0.09482300288452711
most_common_note,E5
most_common_note_count,132
