Variable,Value
makam,gevest
form,sazsemaisi
usul,aksaksemai
title,
composer,
filename,gevest--sazsemaisi--aksaksemai----.txt
note_count,452
unique_note_count,12
minimum_koma53,-1
maximum_koma53,336
mean_koma53,288.6526548672566
median_koma53,305.0
std_koma53,71.10939803999264
koma53_range,337
total_unit_duration,57.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.12748893805309736
median_unit_duration,0.125
std_unit_duration,0.061542216770193635
most_common_note,A4
most_common_note_count,98
