Variable,Value
makam,nihavent
form,sarki
usul,semai
title,kanatlari_gumus
composer,mesut_cemil
filename,nihavent--sarki--semai--kanatlari_gumus--mesut_cemil.txt
note_count,146
unique_note_count,13
minimum_koma53,-1
maximum_koma53,362
mean_koma53,316.5890410958904
median_koma53,318.0
std_koma53,41.29918947737298
koma53_range,363
total_unit_duration,58.75
minimum_unit_duration,0.125
maximum_unit_duration,1.5
mean_unit_duration,0.4023972602739726
median_unit_duration,0.25
std_unit_duration,0.30706239912753786
most_common_note,B4b5
most_common_note_count,28
