Variable,Value
makam,nihavent
form,sarki
usul,nimsofyan
title,ben_bir
composer,sivelioglu_yorgaki
filename,nihavent--sarki--nimsofyan--ben_bir--sivelioglu_yorgaki.txt
note_count,143
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,327.3286713286713
median_koma53,331.0
std_koma53,52.938148366254296
koma53_range,372
total_unit_duration,12.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08741258741258741
median_unit_duration,0.0625
std_unit_duration,0.05545201785420636
most_common_note,G5
most_common_note_count,24
