Variable,Value
makam,mahur
form,sarki
usul,aksak
title,al_yanina
composer,dellalzade_haci_ismail_efendi
filename,mahur--sarki--aksak--al_yanina--dellalzade_haci_ismail_efendi.txt
note_count,347
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,313.2622478386167
median_koma53,327.0
std_koma53,70.83807015561565
koma53_range,372
total_unit_duration,36.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10410662824207492
median_unit_duration,0.0625
std_unit_duration,0.0700966623011825
most_common_note,G5
most_common_note_count,47
