Variable,Value
makam,mahur
form,sarki
usul,semai
title,asika_bagdat
composer,munir_nurettin_selcuk
filename,mahur--sarki--semai--asika_bagdat--munir_nurettin_selcuk.txt
note_count,415
unique_note_count,16
minimum_koma53,-1
maximum_koma53,389
mean_koma53,331.655421686747
median_koma53,336.0
std_koma53,53.45917502587703
koma53_range,390
total_unit_duration,121.75
minimum_unit_duration,0.125
maximum_unit_duration,1.5
mean_unit_duration,0.2933734939759036
median_unit_duration,0.25
std_unit_duration,0.28259933531395337
most_common_note,G5
most_common_note_count,67
