Variable,Value
makam,huseyni
form,sarki
usul,sofyan
title,zeytin_gozlum
composer,selahattin_icli
filename,huseyni--sarki--sofyan--zeytin_gozlum--selahattin_icli.txt
note_count,582
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,296.04639175257734
median_koma53,318.0
std_koma53,99.53711930475114
koma53_range,372
total_unit_duration,60.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.10352233676975946
median_unit_duration,0.0625
std_unit_duration,0.058169202562146194
most_common_note,E5
most_common_note_count,106
