Variable,Value
makam,sevkitarab
form,kupe
usul,aksaksemai
title,verme
composer,ahmet_avni_konuk
filename,sevkitarab--kupe--aksaksemai--verme--ahmet_avni_konuk.txt
note_count,102
unique_note_count,13
minimum_koma53,-1
maximum_koma53,354
mean_koma53,301.3137254901961
median_koma53,318.0
std_koma53,70.7365745428948
koma53_range,355
total_unit_duration,10.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.09803921568627451
median_unit_duration,0.125
std_unit_duration,0.05222449807684859
most_common_note,C5
most_common_note_count,21
