Variable,Value
makam,acemkurdi
form,aranagme
usul,curcuna
title,1
composer,
filename,acemkurdi--aranagme--curcuna--1--.txt
note_count,110
unique_note_count,8
minimum_koma53,-1
maximum_koma53,340
mean_koma53,298.3090909090909
median_koma53,327.0
std_koma53,90.46705979207488
koma53_range,341
total_unit_duration,20.125
minimum_unit_duration,0.125
maximum_unit_duration,0.625
mean_unit_duration,0.18295454545454545
median_unit_duration,0.125
std_unit_duration,0.09378213933392845
most_common_note,E5
most_common_note_count,24
