Variable,Value
makam,zavil
form,sarki
usul,semai
title,hub_sada
composer,muallim_ismail_hakki_bey
filename,zavil--sarki--semai--hub_sada--muallim_ismail_hakki_bey.txt
note_count,188
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,309.8723404255319
median_koma53,327.0
std_koma53,86.86749809629123
koma53_range,372
total_unit_duration,48.25
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.2566489361702128
median_unit_duration,0.25
std_unit_duration,0.12313721813830626
most_common_note,G5
most_common_note_count,33
