Variable,Value
makam,huzzam
form,sarki
usul,sofyan
title,yar_yolunu
composer,yesari_asim_arsoy
filename,huzzam--sarki--sofyan--yar_yolunu--yesari_asim_arsoy.txt
note_count,391
unique_note_count,8
minimum_koma53,-1
maximum_koma53,362
mean_koma53,329.86700767263426
median_koma53,333.0
std_koma53,35.494350738622494
koma53_range,363
total_unit_duration,48.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12340153452685422
median_unit_duration,0.0625
std_unit_duration,0.0979427941234888
most_common_note,D5
most_common_note_count,103
