Variable,Value
makam,saba
form,pesrev
usul,duyek
title,
composer,reftar_kalfa
filename,saba--pesrev--duyek----reftar_kalfa.txt
note_count,1043
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,299.0287631831256
median_koma53,318.0
std_koma53,81.11075776992841
koma53_range,372
total_unit_duration,264.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.25311601150527324
median_unit_duration,0.25
std_unit_duration,0.15099000857554404
most_common_note,C5
most_common_note_count,257
