Variable,Value
makam,nihavent
form,sarki
usul,semai
title,kalbe_dolan
composer,erol_sayan
filename,nihavent--sarki--semai--kalbe_dolan--erol_sayan.txt
note_count,264
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,320.02272727272725
median_koma53,327.0
std_koma53,44.495646971111775
koma53_range,372
total_unit_duration,78.25
minimum_unit_duration,0.08333333333333333
maximum_unit_duration,1.0
mean_unit_duration,0.29640151515151514
median_unit_duration,0.25
std_unit_duration,0.18884779823330972
most_common_note,D5
most_common_note_count,43
