Variable,Value
makam,acemkurdi
form,sarki
usul,aksak
title,altin_tasta
composer,nimet_hanim
filename,acemkurdi--sarki--aksak--altin_tasta--nimet_hanim.txt
note_count,495
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,319.82626262626263
median_koma53,327.0
std_koma53,40.524473002336784
koma53_range,359
total_unit_duration,63.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.1275252525252525
median_unit_duration,0.0625
std_unit_duration,0.09794478050940383
most_common_note,D5
most_common_note_count,112
