Variable,Value
makam,rast
form,sarki
usul,aksak
title,kara_gozlum
composer,gultekin_ceki
filename,rast--sarki--aksak--kara_gozlum--gultekin_ceki.txt
note_count,184
unique_note_count,9
minimum_koma53,-1
maximum_koma53,349
mean_koma53,299.2119565217391
median_koma53,313.0
std_koma53,69.45465689539554
koma53_range,350
total_unit_duration,33.875
minimum_unit_duration,0.125
maximum_unit_duration,0.625
mean_unit_duration,0.18410326086956522
median_unit_duration,0.125
std_unit_duration,0.11828411286148637
most_common_note,D5
most_common_note_count,37
