Variable,Value
makam,hicazkarkurdi
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,hicazkarkurdi--seyir--semai--1--rauf_yekta.txt
note_count,76
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,309.4736842105263
median_koma53,340.0
std_koma53,100.87833909341299
koma53_range,372
total_unit_duration,24.0
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.3157894736842105
median_unit_duration,0.25
std_unit_duration,0.12157590943269134
most_common_note,G5
most_common_note_count,15
