Variable,Value
makam,evic
form,sarki
usul,agiraksak
title,bulbul_asa
composer,dellalzade_haci_ismail_efendi
filename,evic--sarki--agiraksak--bulbul_asa--dellalzade_haci_ismail_efendi.txt
note_count,490
unique_note_count,20
minimum_koma53,-1
maximum_koma53,380
mean_koma53,328.8530612244898
median_koma53,339.0
std_koma53,47.45936633350081
koma53_range,381
total_unit_duration,54.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.11071428571428571
median_unit_duration,0.09375
std_unit_duration,0.07580726084977621
most_common_note,F5#4
most_common_note_count,74
