Variable,Value
makam,acemkurdi
form,sarki
usul,duyek
title,bir_sevda
composer,arif_sami_toker
filename,acemkurdi--sarki--duyek--bir_sevda--arif_sami_toker.txt
note_count,547
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,313.44972577696524
median_koma53,336.0
std_koma53,89.86087504291163
koma53_range,372
total_unit_duration,92.125
minimum_unit_duration,0.0625
maximum_unit_duration,2.0
mean_unit_duration,0.16841864716636198
median_unit_duration,0.125
std_unit_duration,0.13437845066562829
most_common_note,A5
most_common_note_count,78
