Variable,Value
makam,neveser
form,kupe
usul,devrirevan
title,dinle
composer,ahmet_avni_konuk
filename,neveser--kupe--devrirevan--dinle--ahmet_avni_konuk.txt
note_count,130
unique_note_count,14
minimum_koma53,-1
maximum_koma53,362
mean_koma53,316.95384615384614
median_koma53,327.0
std_koma53,59.524323936783915
koma53_range,363
total_unit_duration,14.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.1076923076923077
median_unit_duration,0.09375
std_unit_duration,0.06546521458159799
most_common_note,D5
most_common_note_count,28
