Variable,Value
makam,ruhnevaz
form,pesrev
usul,devrikebir
title,
composer,huseyin_sadettin_arel
filename,ruhnevaz--pesrev--devrikebir----huseyin_sadettin_arel.txt
note_count,1308
unique_note_count,45
minimum_koma53,-1
maximum_koma53,389
mean_koma53,254.09327217125383
median_koma53,314.0
std_koma53,134.22152383444327
koma53_range,390
total_unit_duration,227.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.17373853211009174
median_unit_duration,0.125
std_unit_duration,0.1281532180092933
most_common_note,B4
most_common_note_count,107
