Variable,Value
makam,hicaz_zirgule
form,zeybek
usul,agiraksak
title,odemis_baglarinda
composer,neveser_kokdes
filename,hicaz_zirgule--zeybek--agiraksak--odemis_baglarinda--neveser_kokdes.txt
note_count,173
unique_note_count,14
minimum_koma53,-1
maximum_koma53,367
mean_koma53,309.9306358381503
median_koma53,322.0
std_koma53,61.974824578776364
koma53_range,368
total_unit_duration,22.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.1315028901734104
median_unit_duration,0.0625
std_unit_duration,0.1137893619234556
most_common_note,A4
most_common_note_count,34
