Variable,Value
makam,acemasiran
form,seyir
usul,sofyan
title,1
composer,erol_bingol
filename,acemasiran--seyir--sofyan--1--erol_bingol.txt
note_count,103
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,319.0194174757282
median_koma53,327.0
std_koma53,36.95545293482578
koma53_range,359
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.1553398058252427
median_unit_duration,0.125
std_unit_duration,0.10423921897496616
most_common_note,F5
most_common_note_count,14
