Variable,Value
makam,muhayyerkurdi
form,turku
usul,sofyan
title,sene_341
composer,ordu
filename,muhayyerkurdi--turku--sofyan--sene_341--ordu.txt
note_count,242
unique_note_count,9
minimum_koma53,-1
maximum_koma53,362
mean_koma53,315.8429752066116
median_koma53,336.0
std_koma53,82.87459989221057
koma53_range,363
total_unit_duration,48.25
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.1993801652892562
median_unit_duration,0.125
std_unit_duration,0.17499148793517103
most_common_note,E5
most_common_note_count,53
