Variable,Value
makam,sevkefza
form,pesrev
usul,muhammes
title,
composer,numan_aga
filename,sevkefza--pesrev--muhammes----numan_aga.txt
note_count,550
unique_note_count,22
minimum_koma53,-1
maximum_koma53,371
mean_koma53,316.03818181818184
median_koma53,324.0
std_koma53,53.769531092613434
koma53_range,372
total_unit_duration,96.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.17454545454545456
median_unit_duration,0.125
std_unit_duration,0.09670586508469091
most_common_note,C5
most_common_note_count,78
