Variable,Value
makam,suzinak
form,mersiye
usul,devrirevan
title,ehl-i_aska
composer,
filename,suzinak--mersiye--devrirevan--ehl-i_aska--.txt
note_count,215
unique_note_count,10
minimum_koma53,-1
maximum_koma53,365
mean_koma53,309.7674418604651
median_koma53,327.0
std_koma53,74.4277976689842
koma53_range,366
total_unit_duration,28.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.1308139534883721
median_unit_duration,0.125
std_unit_duration,0.07277405688699935
most_common_note,D5
most_common_note_count,38
