Variable,Value
makam,huzzam
form,ornek_oz
usul,oynak
title,1
composer,ruhi_ayangil
filename,huzzam--ornek_oz--oynak--1--ruhi_ayangil.txt
note_count,38
unique_note_count,11
minimum_koma53,309
maximum_koma53,371
mean_koma53,334.7631578947368
median_koma53,333.0
std_koma53,15.202123270133729
koma53_range,62
total_unit_duration,6.75
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.17763157894736842
median_unit_duration,0.125
std_unit_duration,0.11116542848085206
most_common_note,D5
most_common_note_count,7
