Variable,Value
makam,buselik
form,sarki
usul,duyek
title,gozumde_ozleyis
composer,selahattin_inal
filename,buselik--sarki--duyek--gozumde_ozleyis--selahattin_inal.txt
note_count,516
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,321.0406976744186
median_koma53,336.0
std_koma53,71.46704237834683
koma53_range,372
total_unit_duration,84.125
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.16303294573643412
median_unit_duration,0.125
std_unit_duration,0.13087206182448766
most_common_note,E5
most_common_note_count,97
