Variable,Value
makam,evic
form,turku
usul,aksak
title,havada_turna
composer,istanbul
filename,evic--turku--aksak--havada_turna--istanbul.txt
note_count,551
unique_note_count,11
minimum_koma53,-1
maximum_koma53,349
mean_koma53,309.40834845735026
median_koma53,327.0
std_koma53,71.99221070993592
koma53_range,350
total_unit_duration,96.875
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.17581669691470053
median_unit_duration,0.125
std_unit_duration,0.15373535398912214
most_common_note,D5
most_common_note_count,140
