Variable,Value
makam,sevkutarab
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,sevkutarab--seyir--sofyan--1--sefik_gurmeric.txt
note_count,87
unique_note_count,13
minimum_koma53,-1
maximum_koma53,354
mean_koma53,299.39080459770116
median_koma53,318.0
std_koma53,76.94325246899749
koma53_range,355
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.1839080459770115
median_unit_duration,0.125
std_unit_duration,0.14116299602281543
most_common_note,C5
most_common_note_count,15
