Variable,Value
makam,sehnaz
form,pesrev
usul,zencir
title,
composer,kemani_ali_aga
filename,sehnaz--pesrev--zencir----kemani_ali_aga.txt
note_count,874
unique_note_count,23
minimum_koma53,-1
maximum_koma53,371
mean_koma53,323.81464530892447
median_koma53,327.0
std_koma53,43.43332334501611
koma53_range,372
total_unit_duration,120.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.1375858123569794
median_unit_duration,0.125
std_unit_duration,0.10565005541200817
most_common_note,D5
most_common_note_count,105
