Variable,Value
makam,suzinak_zirgule
form,sarki
usul,evfer
title,dil-i_mahzununu
composer,tanburi_ali_efendi
filename,suzinak_zirgule--sarki--evfer--dil-i_mahzununu--tanburi_ali_efendi.txt
note_count,283
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,315.5017667844523
median_koma53,327.0
std_koma53,68.46505422001557
koma53_range,372
total_unit_duration,22.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.0799469964664311
median_unit_duration,0.0625
std_unit_duration,0.054777018062777655
most_common_note,D5
most_common_note_count,50
