Variable,Value
makam,segah
form,sarki
usul,semai
title,kus_olup
composer,neveser_kokdes
filename,segah--sarki--semai--kus_olup--neveser_kokdes.txt
note_count,382
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.8821989528796
median_koma53,327.0
std_koma53,40.60098711524102
koma53_range,372
total_unit_duration,123.25
minimum_unit_duration,0.125
maximum_unit_duration,1.25
mean_unit_duration,0.3226439790575916
median_unit_duration,0.25
std_unit_duration,0.20402208709848194
most_common_note,D5
most_common_note_count,68
