Variable,Value
makam,segah
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,segah--seyir--sofyan--1--sefik_gurmeric.txt
note_count,100
unique_note_count,14
minimum_koma53,-1
maximum_koma53,366
mean_koma53,302.95
median_koma53,322.5
std_koma53,84.97918640003634
koma53_range,367
total_unit_duration,14.0
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.75
mean_unit_duration,0.14
median_unit_duration,0.125
std_unit_duration,0.1042751959879074
most_common_note,C5
most_common_note_count,17
