Variable,Value
makam,huseyni
form,aranagme
usul,aksak
title,1
composer,
filename,huseyni--aranagme--aksak--1--.txt
note_count,96
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,289.3333333333333
median_koma53,318.0
std_koma53,100.47756142978984
koma53_range,359
total_unit_duration,18.125
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.18880208333333334
median_unit_duration,0.125
std_unit_duration,0.11470039873208047
most_common_note,D5
most_common_note_count,18
