Variable,Value
makam,rast
form,zeybek
usul,agiraksak
title,kordon_zeybegi
composer,
filename,rast--zeybek--agiraksak--kordon_zeybegi--.txt
note_count,765
unique_note_count,15
minimum_koma53,-1
maximum_koma53,358
mean_koma53,308.040522875817
median_koma53,313.0
std_koma53,46.62807818384662
koma53_range,359
total_unit_duration,110.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.14444444444444443
median_unit_duration,0.125
std_unit_duration,0.057022561311691936
most_common_note,B4b1
most_common_note_count,138
