Variable,Value
makam,muhayyer
form,ilahi
usul,sofyan
title,duseli_bu_askin
composer,dede_efendi
filename,muhayyer--ilahi--sofyan--duseli_bu_askin--dede_efendi.txt
note_count,292
unique_note_count,14
minimum_koma53,-1
maximum_koma53,389
mean_koma53,327.23972602739724
median_koma53,340.0
std_koma53,71.52807391507396
koma53_range,390
total_unit_duration,48.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16523972602739725
median_unit_duration,0.125
std_unit_duration,0.10497701792634513
most_common_note,A5
most_common_note_count,42
