Variable,Value
makam,suzinak_zirgule
form,sarki
usul,senginsemai
title,hal-i_dilimi
composer,sekerci_cemil_bey
filename,suzinak_zirgule--sarki--senginsemai--hal-i_dilimi--sekerci_cemil_bey.txt
note_count,659
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,320.15933232169954
median_koma53,327.0
std_koma53,44.719970823279695
koma53_range,372
total_unit_duration,57.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.08725341426403642
median_unit_duration,0.0625
std_unit_duration,0.06206933094286495
most_common_note,D5
most_common_note_count,138
