Variable,Value
makam,nihavent
form,sarki
usul,nimsofyan
title,biz_camlicanin
composer,yesari_asim_arsoy
filename,nihavent--sarki--nimsofyan--biz_camlicanin--yesari_asim_arsoy.txt
note_count,299
unique_note_count,10
minimum_koma53,-1
maximum_koma53,349
mean_koma53,296.66220735785953
median_koma53,309.0
std_koma53,69.65752470574415
koma53_range,350
total_unit_duration,40.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1346153846153846
median_unit_duration,0.0625
std_unit_duration,0.08786201753280803
most_common_note,B4b5
most_common_note_count,74
