Variable,Value
makam,hicazasiran
form,beste
usul,cenber
title,gonlumu_viran
composer,zekai_dede
filename,hicazasiran--beste--cenber--gonlumu_viran--zekai_dede.txt
note_count,653
unique_note_count,18
minimum_koma53,-1
maximum_koma53,367
mean_koma53,299.39509954058195
median_koma53,318.0
std_koma53,73.68156140640674
koma53_range,368
total_unit_duration,88.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13591117917304749
median_unit_duration,0.125
std_unit_duration,0.09568234806202569
most_common_note,D5
most_common_note_count,118
