Variable,Value
makam,hicaz
form,sarki
usul,semai
title,golgesinde_mevsimler
composer,yusuf_nalkesen
filename,hicaz--sarki--semai--golgesinde_mevsimler--yusuf_nalkesen.txt
note_count,287
unique_note_count,11
minimum_koma53,-1
maximum_koma53,367
mean_koma53,322.801393728223
median_koma53,327.0
std_koma53,46.08344815500383
koma53_range,368
total_unit_duration,78.25
minimum_unit_duration,0.125
maximum_unit_duration,2.75
mean_unit_duration,0.27264808362369336
median_unit_duration,0.25
std_unit_duration,0.2163269140994647
most_common_note,B4b4
most_common_note_count,47
