Variable,Value
makam,mahur
form,sarki
usul,agiraksak
title,var_iken
composer,tanburi_cemil_bey
filename,mahur--sarki--agiraksak--var_iken--tanburi_cemil_bey.txt
note_count,543
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,319.2081031307551
median_koma53,335.0
std_koma53,67.08786281013988
koma53_range,372
total_unit_duration,62.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11579189686924493
median_unit_duration,0.125
std_unit_duration,0.08409344800249752
most_common_note,G5
most_common_note_count,75
