Variable,Value
makam,huseyni
form,sarki
usul,aksak
title,bir_damlacik
composer,omer_dilek
filename,huseyni--sarki--aksak--bir_damlacik--omer_dilek.txt
note_count,523
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,277.45889101338435
median_koma53,318.0
std_koma53,116.72742150555217
koma53_range,372
total_unit_duration,108.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.2067399617590822
median_unit_duration,0.125
std_unit_duration,0.11802364879913094
most_common_note,D5
most_common_note_count,91
