Variable,Value
makam,huseyni
form,turku
usul,yuruksemai
title,bir_hisminan
composer,kars
filename,huseyni--turku--yuruksemai--bir_hisminan--kars.txt
note_count,254
unique_note_count,7
minimum_koma53,-1
maximum_koma53,349
mean_koma53,317.503937007874
median_koma53,327.0
std_koma53,62.44160896304042
koma53_range,350
total_unit_duration,46.625
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,1.375
mean_unit_duration,0.18356299212598426
median_unit_duration,0.125
std_unit_duration,0.1610387128326633
most_common_note,E5
most_common_note_count,81
