Variable,Value
makam,rast
form,sarki
usul,curcuna
title,yoksun_bu
composer,zeki_muren
filename,rast--sarki--curcuna--yoksun_bu--zeki_muren.txt
note_count,416
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,310.5120192307692
median_koma53,318.0
std_koma53,51.95220092056924
koma53_range,359
total_unit_duration,80.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.19260817307692307
median_unit_duration,0.125
std_unit_duration,0.21111840811803423
most_common_note,B4b1
most_common_note_count,71
