Variable,Value
makam,nihavent
form,sarki
usul,agiraksak
title,ey_nihal-i
composer,udi_arsak_comlekciyan
filename,nihavent--sarki--agiraksak--ey_nihal-i--udi_arsak_comlekciyan.txt
note_count,414
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,319.6207729468599
median_koma53,327.0
std_koma53,47.10473265635087
koma53_range,372
total_unit_duration,53.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1301328502415459
median_unit_duration,0.125
std_unit_duration,0.08983227164905076
most_common_note,D5
most_common_note_count,59
