Variable,Value
makam,buselik
form,sarki
usul,duyek
title,ruzgar_kirdi
composer,selahaddin_erkose
filename,buselik--sarki--duyek--ruzgar_kirdi--selahaddin_erkose.txt
note_count,442
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,304.21493212669685
median_koma53,314.0
std_koma53,66.21970203439251
koma53_range,372
total_unit_duration,60.125
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.625
mean_unit_duration,0.13602941176470587
median_unit_duration,0.125
std_unit_duration,0.08464643397859058
most_common_note,C5
most_common_note_count,88
