Variable,Value
makam,neveser
form,sarki
usul,duyek
title,gulum_takmis
composer,ekmekci_bagdasar
filename,neveser--sarki--duyek--gulum_takmis--ekmekci_bagdasar.txt
note_count,269
unique_note_count,11
minimum_koma53,-1
maximum_koma53,363
mean_koma53,323.003717472119
median_koma53,332.0
std_koma53,59.37362712576295
koma53_range,364
total_unit_duration,23.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08550185873605948
median_unit_duration,0.0625
std_unit_duration,0.05338979439729975
most_common_note,D5
most_common_note_count,58
