Variable,Value
makam,evcara
form,sarki
usul,aksak
title,gel_ey
composer,dede_efendi
filename,evcara--sarki--aksak--gel_ey--dede_efendi.txt
note_count,394
unique_note_count,14
minimum_koma53,-1
maximum_koma53,366
mean_koma53,312.65736040609136
median_koma53,327.0
std_koma53,70.93531339286932
koma53_range,367
total_unit_duration,63.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16021573604060912
median_unit_duration,0.125
std_unit_duration,0.08888812281571222
most_common_note,F5#4
most_common_note_count,57
