Variable,Value
makam,evic
form,aranagme
usul,sofyan
title,1
composer,
filename,evic--aranagme--sofyan--1--.txt
note_count,77
unique_note_count,11
minimum_koma53,-1
maximum_koma53,358
mean_koma53,304.90909090909093
median_koma53,318.0
std_koma53,65.00145379309075
koma53_range,359
total_unit_duration,8.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.10714285714285714
median_unit_duration,0.0625
std_unit_duration,0.06977196678913429
most_common_note,D5
most_common_note_count,16
