Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,gul_yuzunde
composer,erol_sayan
filename,kurdilihicazkar--sarki--aksak--gul_yuzunde--erol_sayan.txt
note_count,675
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.0
median_koma53,331.0
std_koma53,75.53392540600784
koma53_range,372
total_unit_duration,90.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1335185185185185
median_unit_duration,0.125
std_unit_duration,0.08700472534990522
most_common_note,F5
most_common_note_count,116
