Variable,Value
makam,kurdilihicazkar
form,sarki
usul,senginsemai
title,dirig-i_iltifatina
composer,selanikli_ahmed_bey
filename,kurdilihicazkar--sarki--senginsemai--dirig-i_iltifatina--selanikli_ahmed_bey.txt
note_count,294
unique_note_count,17
minimum_koma53,287
maximum_koma53,371
mean_koma53,329.187074829932
median_koma53,331.0
std_koma53,17.57157094307025
koma53_range,84
total_unit_duration,36.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12244897959183673
median_unit_duration,0.0625
std_unit_duration,0.09794103426804548
most_common_note,F5
most_common_note_count,50
