Variable,Value
makam,buselik
form,yuruksemai
usul,yuruksemai
title,dehr_olmada
composer,dede_efendi
filename,buselik--yuruksemai--yuruksemai--dehr_olmada--dede_efendi.txt
note_count,417
unique_note_count,14
minimum_koma53,-1
maximum_koma53,367
mean_koma53,326.1726618705036
median_koma53,332.0
std_koma53,45.50173201335
koma53_range,368
total_unit_duration,102.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.24520383693045564
median_unit_duration,0.125
std_unit_duration,0.21514771688632073
most_common_note,G5
most_common_note_count,68
