Variable,Value
makam,hicaz
form,seyir
usul,duyek
title,1
composer,sefik_gurmeric
filename,hicaz--seyir--duyek--1--sefik_gurmeric.txt
note_count,89
unique_note_count,12
minimum_koma53,-1
maximum_koma53,367
mean_koma53,323.1685393258427
median_koma53,336.0
std_koma53,52.46627400596939
koma53_range,368
total_unit_duration,12.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1348314606741573
median_unit_duration,0.125
std_unit_duration,0.09464481880299247
most_common_note,E5
most_common_note_count,15
