Variable,Value
makam,huzzam
form,sarki
usul,curcuna
title,leylaklarin_hayali
composer,sadettin_kaynak
filename,huzzam--sarki--curcuna--leylaklarin_hayali--sadettin_kaynak.txt
note_count,636
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,324.79716981132077
median_koma53,340.0
std_koma53,67.86344365049126
koma53_range,372
total_unit_duration,91.625
minimum_unit_duration,0.03125
maximum_unit_duration,1.125
mean_unit_duration,0.14406446540880502
median_unit_duration,0.125
std_unit_duration,0.14124269557357513
most_common_note,G5
most_common_note_count,118
