Variable,Value
makam,hicaz
form,sarki
usul,sofyan
title,ey_dil
composer,haci_arif_bey
filename,hicaz--sarki--sofyan--ey_dil--haci_arif_bey.txt
note_count,457
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.90809628008753
median_koma53,327.0
std_koma53,68.40434062166996
koma53_range,372
total_unit_duration,48.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10557986870897156
median_unit_duration,0.0625
std_unit_duration,0.07156549623762215
most_common_note,D5
most_common_note_count,86
