Variable,Value
makam,beyati
form,sarki
usul,aksak
title,sebep_ne
composer,markar_aga
filename,beyati--sarki--aksak--sebep_ne--markar_aga.txt
note_count,443
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,328.4018058690745
median_koma53,327.0
std_koma53,26.724439242761598
koma53_range,372
total_unit_duration,36.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.08154627539503385
median_unit_duration,0.0625
std_unit_duration,0.05048198519131466
most_common_note,D5
most_common_note_count,94
