Variable,Value
makam,beyatiaraban
form,kupe
usul,duyek
title,ehl-i
composer,ahmet_avni_konuk
filename,beyatiaraban--kupe--duyek--ehl-i--ahmet_avni_konuk.txt
note_count,94
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,315.3829787234043
median_koma53,332.0
std_koma53,84.69707011258097
koma53_range,372
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1702127659574468
median_unit_duration,0.125
std_unit_duration,0.10181660429687675
most_common_note,D5
most_common_note_count,15
