Variable,Value
makam,ussak
form,turku
usul,aksak
title,findikli_bizim
composer,
filename,ussak--turku--aksak--findikli_bizim--.txt
note_count,391
unique_note_count,8
minimum_koma53,-1
maximum_koma53,349
mean_koma53,306.78772378516624
median_koma53,318.0
std_koma53,58.08763011162573
koma53_range,350
total_unit_duration,60.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.15569053708439898
median_unit_duration,0.125
std_unit_duration,0.08222735661068575
most_common_note,C5
most_common_note_count,108
