makam,form,usul,title,composer,filename,note_count,unique_note_count,minimum_koma53,maximum_koma53,mean_koma53,median_koma53,std_koma53,koma53_range,total_unit_duration,minimum_unit_duration,maximum_unit_duration,mean_unit_duration,median_unit_duration,std_unit_duration,most_common_note,most_common_note_count
hicaz,sarki,duyek,dilsad_olacak,avni_anil,hicaz--sarki--duyek--dilsad_olacak--avni_anil.txt,511,14,-1,371,321.79843444227004,336.0,67.44697610552691,372,60.125,0.03125,1.0,0.1176614481409002,0.0625,0.13716225016496733,G5,76
hicaz,sarki,duyek,gonlumu_yaktin,karnik_garmiryan,hicaz--sarki--duyek--gonlumu_yaktin--karnik_garmiryan.txt,349,12,-1,371,327.16332378223495,336.0,50.05002355530158,372,32.125,0.03125,0.375,0.0920487106017192,0.0625,0.0560946066939826,E5,53
hicaz,sarki,duyek,hasretim_sana,zeynettin_maras,hicaz--sarki--duyek--hasretim_sana--zeynettin_maras.txt,735,14,-1,380,319.9673469387755,336.0,76.81544122989887,381,128.125,0.0625,1.0,0.17431972789115646,0.125,0.11654642257799967,E5,119
hicaz,sarki,duyek,hicbir_seyde,fethi_karamahmutoglu,hicaz--sarki--duyek--hicbir_seyde--fethi_karamahmutoglu.txt,592,15,-1,367,308.0456081081081,327.0,83.42464474744273,368,96.125,0.0625,0.5,0.1623733108108108,0.125,0.08757390399213903,D5,107
hicaz,sarki,duyek,husn-u_guftarin,ali_rifat_cagatay,hicaz--sarki--duyek--husn-u_guftarin--ali_rifat_cagatay.txt,549,21,-1,380,310.6648451730419,327.0,77.8202628219575,381,72.125,0.0625,0.5,0.1313752276867031,0.125,0.09897570024620822,D5,71
hicaz,sarki,duyek,ic_durma,kadri_sencalar,hicaz--sarki--duyek--ic_durma--kadri_sencalar.txt,408,11,-1,358,298.5171568627451,324.5,91.35453360709542,359,55.25,0.03125,0.5,0.13541666666666666,0.125,0.09270765754016638,D5,87
hicaz,sarki,duyek,inanmaz_kanmaz,sinan_sipahi,hicaz--sarki--duyek--inanmaz_kanmaz--sinan_sipahi.txt,342,15,-1,380,304.10233918128654,327.0,87.43556350692309,381,64.125,0.0625,1.0,0.1875,0.125,0.13247447604545964,E5,64
hicaz,sarki,duyek,istanbulda_bogazicinde,sekip_ayhan_ozisik,hicaz--sarki--duyek--istanbulda_bogazicinde--sekip_ayhan_ozisik.txt,596,14,0,371,323.6476510067114,322.0,24.138953724425,371,62.125,0.03125,1.0,0.10423657718120806,0.0625,0.08578328478425543,A4,116
hicaz,sarki,duyek,kader_kime,avni_anil,hicaz--sarki--duyek--kader_kime--avni_anil.txt,465,12,-1,363,310.98924731182797,327.0,83.31104661195171,364,64.125,0.03125,0.75,0.13790322580645162,0.125,0.11310900792050738,D5,88
hicaz,sarki,duyek,kederden_mi,nasibin_mehmet_yuru,hicaz--sarki--duyek--kederden_mi--nasibin_mehmet_yuru.txt,531,11,-1,367,333.25800376647834,336.0,38.5678440086976,368,37.125,0.03125,0.25,0.06991525423728813,0.0625,0.050122105991344465,E5,91
hicaz,sarki,duyek,seni_ben,amir_ates,hicaz--sarki--duyek--seni_ben--amir_ates.txt,758,13,-1,375,299.8812664907652,322.0,84.79264718802061,376,136.125,0.0625,1.0,0.1795844327176781,0.125,0.12198818941633402,D5,147
hicaz,sarki,duyek,sensizligi_ben,zekai_tunca,hicaz--sarki--duyek--sensizligi_ben--zekai_tunca.txt,579,14,-1,380,307.6839378238342,336.0,94.58729477712978,381,112.125,0.0625,0.75,0.19365284974093264,0.125,0.1064079009703873,D5,78
hicaz,sarki,duyek,sevmiyorum_seni,avni_anil,hicaz--sarki--duyek--sevmiyorum_seni--avni_anil.txt,366,16,-1,380,318.57103825136613,338.0,82.07897388149799,381,52.125,0.041666666666666664,1.0,0.14241803278688525,0.08333333333333333,0.12238592721704977,G5,57
hicaz,sarki,duyek,soyleyemem_derdimi,sukru_tunar,hicaz--sarki--duyek--soyleyemem_derdimi--sukru_tunar.txt,600,11,-1,363,304.59833333333336,327.0,85.18386475881236,364,62.125,0.03125,0.5,0.10354166666666667,0.0625,0.0869104773066228,D5,110
hicaz,sarki,duyek,unuttum_sanma,goksel_baktagir,hicaz--sarki--duyek--unuttum_sanma--goksel_baktagir.txt,624,15,-1,380,288.58814102564105,327.0,113.20072055255353,381,110.125,0.0625,0.875,0.1764823717948718,0.125,0.11552711775831565,D5,103
hicaz,sarki,duyek,yalan_degil,yusuf_nalkesen,hicaz--sarki--duyek--yalan_degil--yusuf_nalkesen.txt,413,13,-1,371,321.30750605326875,336.0,68.74100023585144,372,65.125,0.0625,1.0,0.15768765133171914,0.125,0.16586605876640387,E5,73
hicaz,sarki,duyek,yalancinin_birine,necdet_tokatlioglu,hicaz--sarki--duyek--yalancinin_birine--necdet_tokatlioglu.txt,219,10,0,363,322.2146118721461,322.0,28.519180190265157,363,48.125,0.125,1.0,0.2197488584474886,0.125,0.22593040240379839,A4,48
hicaz,sarki,duyek,yesil_gozlerinden,umit_mutlu,hicaz--sarki--duyek--yesil_gozlerinden--umit_mutlu.txt,516,10,-1,358,308.0813953488372,321.0,69.53262252311808,359,80.125,0.0625,1.0,0.15528100775193798,0.125,0.1283198692427545,D5,100
hicaz,sarki,evfer,bir_seni,selahattin_icli,hicaz--sarki--evfer--bir_seni--selahattin_icli.txt,316,15,-1,367,329.22151898734177,336.0,31.649092550540118,368,60.875,0.0625,0.5,0.19264240506329114,0.25,0.07059314665625997,D5,56
hicaz,sarki,evfer,mah_yuzune,dede_efendi,hicaz--sarki--evfer--mah_yuzune--dede_efendi.txt,345,13,-1,371,315.9710144927536,327.0,64.75422474645437,372,31.625,0.041666666666666664,0.375,0.09166666666666666,0.0625,0.06350929248982498,D5,56
hicaz,sarki,evsat,nicin_a_sevdigim,nikogos_aga,hicaz--sarki--evsat--nicin_a_sevdigim--nikogos_aga.txt,315,9,-1,358,317.8793650793651,322.0,28.120385870510738,359,52.25,0.0625,0.5,0.16587301587301587,0.125,0.10912776536700715,D5,79
hicaz,sarki,kapali_curcuna,anladim_sevmeyeceksin,selahaddin_pinar,hicaz--sarki--kapali_curcuna--anladim_sevmeyeceksin--selahaddin_pinar.txt,504,17,-1,375,335.01785714285717,336.0,31.349211159604188,376,38.8125,0.03125,0.625,0.07700892857142858,0.0625,0.080398180730995,D5,72
hicaz,sarki,kapali_curcuna,anlatilmaz_bin,erdogan_yildizel,hicaz--sarki--kapali_curcuna--anlatilmaz_bin--erdogan_yildizel.txt,404,12,-1,366,317.5272277227723,327.0,68.62377563114384,367,72.625,0.0625,0.625,0.1797648514851485,0.125,0.12911240376579378,D5,86
hicaz,sarki,kapali_curcuna,hancer-i_askinla,ekrem_guyer,hicaz--sarki--kapali_curcuna--hancer-i_askinla--ekrem_guyer.txt,308,12,-1,367,312.4642857142857,322.0,59.81057522930306,368,48.875,0.0625,0.625,0.15868506493506493,0.125,0.09706951992279231,A4,56
hicaz,sarki,nimsofyan,ah_edip,kadri_sencalar,hicaz--sarki--nimsofyan--ah_edip--kadri_sencalar.txt,375,10,-1,349,293.488,310.0,86.45928373121944,350,32.25,0.03125,0.5,0.086,0.0625,0.06409376139340214,B4b4,87
hicaz,sarki,nimsofyan,aksam_olur,dramali_hasan_hasguler,hicaz--sarki--nimsofyan--aksam_olur--dramali_hasan_hasguler.txt,140,13,-1,367,329.0285714285714,340.0,64.92573985551668,368,14.25,0.0625,0.5,0.10178571428571428,0.0625,0.062877840421192,G5,22
hicaz,sarki,nimsofyan,ayrilik_atesten,fahri_kayahan,hicaz--sarki--nimsofyan--ayrilik_atesten--fahri_kayahan.txt,295,11,-1,358,306.44745762711864,322.0,72.78079416038544,359,28.75,0.03125,0.5,0.09745762711864407,0.0625,0.07197323321443148,D5,50
hicaz,sarki,nimsofyan,cok_yasa,muhlis_sabahaddin_ezgi,hicaz--sarki--nimsofyan--cok_yasa--muhlis_sabahaddin_ezgi.txt,221,11,-1,358,316.9321266968326,327.0,59.7933555863424,359,32.25,0.0625,2.0,0.14592760180995476,0.08333333333333333,0.19226374532131668,E5,40
hicaz,sarki,nimsofyan,gonul_penceresinden,muzaffer_ilkar,hicaz--sarki--nimsofyan--gonul_penceresinden--muzaffer_ilkar.txt,631,10,0,363,332.87480190174324,336.0,20.52250446326719,363,72.25,0.0625,0.5,0.11450079239302693,0.0625,0.10333577377766259,E5,124
hicaz,sarki,nimsofyan,mahmur_bakisli,zeki_duygulu,hicaz--sarki--nimsofyan--mahmur_bakisli--zeki_duygulu.txt,269,12,-1,367,322.74349442379184,336.0,61.997270676421934,368,32.25,0.0625,0.5,0.11988847583643122,0.125,0.07580037250024382,E5,50
hicaz,sarki,nimsofyan,sari_kurdelem,fahri_kayahan,hicaz--sarki--nimsofyan--sari_kurdelem--fahri_kayahan.txt,323,12,-1,371,324.4489164086687,340.0,70.77643717637382,372,33.75,0.03125,0.5,0.1044891640866873,0.0625,0.07743003177131295,E5,59
hicaz,sarki,raksaksagi,benim_yarim,sadettin_kaynak,hicaz--sarki--raksaksagi--benim_yarim--sadettin_kaynak.txt,193,11,-1,349,303.5492227979275,322.0,68.44233363384812,350,27.125,0.0625,0.375,0.1405440414507772,0.125,0.07916780291885252,D5,53
hicaz,sarki,semai,bulbulun_cilesi,yusuf_nalkesen,hicaz--sarki--semai--bulbulun_cilesi--yusuf_nalkesen.txt,254,12,-1,362,328.4763779527559,336.0,40.09363340722996,363,63.25,0.0625,1.5,0.24901574803149606,0.25,0.24094062982983572,D5,48
hicaz,sarki,semai,degdi_saclarima,bekirof,hicaz--sarki--semai--degdi_saclarima--bekirof.txt,189,10,-1,358,326.93650793650795,327.0,35.98679117126808,359,42.25,0.0625,1.25,0.22354497354497355,0.125,0.1673663704451505,E5,48
hicaz,sarki,semai,golgesinde_mevsimler,yusuf_nalkesen,hicaz--sarki--semai--golgesinde_mevsimler--yusuf_nalkesen.txt,287,11,-1,367,322.801393728223,327.0,46.08344815500383,368,78.25,0.125,2.75,0.27264808362369336,0.25,0.2163269140994647,B4b4,47
hicaz,sarki,semai,hastayim_yalnizim,lemi_atli,hicaz--sarki--semai--hastayim_yalnizim--lemi_atli.txt,388,20,-1,389,325.60309278350513,336.0,48.56698074120884,390,123.25,0.125,1.5,0.3176546391752577,0.25,0.2910666728883225,E5,52
hicaz,sarki,semai,sana_dun,munir_nurettin_selcuk,hicaz--sarki--semai--sana_dun--munir_nurettin_selcuk.txt,499,16,-1,371,316.53507014028054,327.0,60.06479326615145,372,72.75,0.03125,0.75,0.14579158316633267,0.125,0.10674314480008781,D5,90
hicaz,sarki,semai,sevgimizin_askimizin,sadettin_oktenay,hicaz--sarki--semai--sevgimizin_askimizin--sadettin_oktenay.txt,296,13,-1,380,314.7533783783784,336.0,86.48501382127724,381,114.25,0.125,1.0,0.3859797297297297,0.25,0.21634926155999198,E5,53
hicaz,sarki,semai,sirma_sacli,misirli_udi_ibrahim_efendi,hicaz--sarki--semai--sirma_sacli--misirli_udi_ibrahim_efendi.txt,674,15,-1,375,326.4391691394659,336.0,49.003047573825576,376,130.75,0.0625,1.25,0.19399109792284866,0.125,0.16354290338631347,D5,110
hicaz,sarki,semai,tadi_yok,muzaffer_ilkar,hicaz--sarki--semai--tadi_yok--muzaffer_ilkar.txt,455,13,-1,380,333.1824175824176,336.0,35.75318781698133,381,126.25,0.125,0.75,0.2774725274725275,0.125,0.21475241049143023,D5,85
hicaz,sarki,senginsemai,agyar_ile,bimen_sen,hicaz--sarki--senginsemai--agyar_ile--bimen_sen.txt,384,14,-1,367,325.1744791666667,327.0,40.58499478002435,368,53.25,0.0625,0.5,0.138671875,0.08333333333333333,0.12358966952454149,D5,83
hicaz,sarki,senginsemai,hep_saye-i,tanburi_cemil_bey,hicaz--sarki--senginsemai--hep_saye-i--tanburi_cemil_bey.txt,483,17,0,389,336.0662525879917,336.0,24.763523901310084,389,53.25,0.041666666666666664,0.5,0.11024844720496894,0.0625,0.10160153592177652,E5,69
hicaz,sarki,sofyan,adalardan_bir,yesari_asim_arsoy,hicaz--sarki--sofyan--adalardan_bir--yesari_asim_arsoy.txt,247,10,-1,363,308.90283400809716,336.0,88.06330105064055,364,22.25,0.03125,0.25,0.09008097165991903,0.0625,0.04943449022132507,E5,53
hicaz,sarki,sofyan,al_goncayi,yesari_asim_arsoy,hicaz--sarki--sofyan--al_goncayi--yesari_asim_arsoy.txt,486,10,-1,358,320.02263374485597,327.0,54.8050857567221,359,50.25,0.03125,0.5,0.10339506172839506,0.0625,0.07731913023283317,D5,104
hicaz,sarki,sofyan,enginde_yavas,sadettin_kaynak,hicaz--sarki--sofyan--enginde_yavas--sadettin_kaynak.txt,416,17,-1,367,301.2307692307692,327.0,81.44939808594957,368,63.0,0.0625,1.0,0.15144230769230768,0.125,0.15815966932478956,D5,87
hicaz,sarki,sofyan,ey_dil,haci_arif_bey,hicaz--sarki--sofyan--ey_dil--haci_arif_bey.txt,457,14,-1,371,317.90809628008753,327.0,68.40434062166996,372,48.25,0.03125,0.375,0.10557986870897156,0.0625,0.07156549623762215,D5,86
hicaz,sarki,sofyan,gul_acarken,nihal_erkutun,hicaz--sarki--sofyan--gul_acarken--nihal_erkutun.txt,173,11,0,358,327.35838150289015,327.0,29.06066032905285,358,22.25,0.0625,0.5,0.12861271676300579,0.125,0.09331560763367189,E5,36
hicaz,sarki,sofyan,kanaryam_guzel,mustafa_nafiz_irmak,hicaz--sarki--sofyan--kanaryam_guzel--mustafa_nafiz_irmak.txt,219,8,-1,349,310.50228310502285,322.0,61.80892237106045,350,24.25,0.03125,0.5,0.11073059360730593,0.0625,0.07614573951898898,D5,53
hicaz,sarki,sofyan,seninle_bir,yusuf_nalkesen,hicaz--sarki--sofyan--seninle_bir--yusuf_nalkesen.txt,225,12,-1,367,303.03555555555556,336.0,96.4233530627981,368,38.125,0.0625,1.0,0.16944444444444445,0.125,0.1554792498149379,E5,36
hicaz,sarki,turkaksagi,ey_cerhi_sitemger,medeni_aziz_efendi,hicaz--sarki--turkaksagi--ey_cerhi_sitemger--medeni_aziz_efendi.txt,503,13,-1,367,326.1272365805169,327.0,36.48423380656207,368,49.75,0.03125,0.375,0.0989065606361829,0.0625,0.07618955739083597,D5,99
hicaz,sarki,yuruksemai,bilmem_kac,munir_nurettin_selcuk,hicaz--sarki--yuruksemai--bilmem_kac--munir_nurettin_selcuk.txt,386,12,-1,371,311.4740932642487,327.0,74.86816535912062,372,45.125,0.03125,0.625,0.1169041450777202,0.125,0.08155371034530184,D5,75
hicaz,sarki,yuruksemai,gittin_de_biraktin,munir_nurettin_selcuk,hicaz--sarki--yuruksemai--gittin_de_biraktin--munir_nurettin_selcuk.txt,390,15,-1,371,319.9307692307692,327.0,59.966853114153615,372,47.75,0.03125,0.375,0.12243589743589743,0.125,0.08031356682743411,D5,59
hicaz,sarki,yuruksemai,ulfet_etsem,sevki_bey,hicaz--sarki--yuruksemai--ulfet_etsem--sevki_bey.txt,389,11,-1,367,324.2879177377892,327.0,49.84925092275937,368,42.875,0.041666666666666664,0.75,0.11021850899742931,0.0625,0.09057712430250849,D5,76
hicaz,sarki,yuruksemai_ii,beyaz_ten,,hicaz--sarki--yuruksemai_ii--beyaz_ten--.txt,211,10,-1,358,320.6492890995261,327.0,41.124089070436156,359,30.125,0.0625,0.375,0.14277251184834122,0.125,0.0971064237139733,C5#4,42
hicaz,sazsemaisi,aksaksemai,,refik_talat_alpman,hicaz--sazsemaisi--aksaksemai----refik_talat_alpman.txt,853,27,0,393,321.33645955451345,322.0,30.569639501988235,393,94.5,0.03125,1.25,0.11078546307151231,0.0625,0.11633802529016052,D5,136
hicaz,seyir,duyek,1,erol_bingol,hicaz--seyir--duyek--1--erol_bingol.txt,58,11,296,367,329.6551724137931,327.0,16.29395725268138,71,8.0,0.0625,0.5,0.13793103448275862,0.125,0.09274580655748696,D5,12
hicaz,seyir,duyek,1,ismail_hakki_ozkan,hicaz--seyir--duyek--1--ismail_hakki_ozkan.txt,98,12,-1,367,308.92857142857144,324.5,74.32517715258327,368,12.0,0.0625,0.5,0.12244897959183673,0.125,0.09104489347467003,C5#4,14
hicaz,seyir,duyek,1,sefik_gurmeric,hicaz--seyir--duyek--1--sefik_gurmeric.txt,89,12,-1,367,323.1685393258427,336.0,52.46627400596939,368,12.0,0.0625,0.5,0.1348314606741573,0.125,0.09464481880299247,E5,15
hicaz,seyir,semai,1,rauf_yekta,hicaz--seyir--semai--1--rauf_yekta.txt,121,12,-1,358,292.5206611570248,322.0,98.96237493559136,359,36.0,0.125,0.5,0.2975206611570248,0.25,0.10238840259631896,A4,19
hicaz,taksim,serbest,,tanburi_cemil_bey,hicaz--taksim--serbest----tanburi_cemil_bey.txt,619,22,-1,389,300.32148626817445,327.0,91.6028523763492,390,73.75,0.03125,1.0,0.1191437802907916,0.0625,0.09711352395458223,E5,85
hicaz,turku,aksak,el_zanneder,urfa,hicaz--turku--aksak--el_zanneder--urfa.txt,314,7,-1,349,322.79617834394907,327.0,28.16739983497411,350,45.125,0.0625,1.125,0.14371019108280256,0.125,0.10486810460444422,D5,87
hicaz,turku,aksak,gemilerde_talim,,hicaz--turku--aksak--gemilerde_talim--.txt,146,9,-1,349,315.35616438356163,327.0,47.54435166801008,350,13.5,0.0625,0.375,0.09246575342465753,0.0625,0.05648617949778532,D5,40
hicaz,turku,aksak,karanfil_oylum_oylum,,hicaz--turku--aksak--karanfil_oylum_oylum--.txt,151,7,-1,340,311.9801324503311,310.0,38.101700784203935,341,15.875,0.0625,0.625,0.10513245033112582,0.0625,0.0804838431402385,A4,42
hicaz,turku,aksak,ote_yakaya,kutahya,hicaz--turku--aksak--ote_yakaya--kutahya.txt,56,9,-1,358,307.8392857142857,342.0,98.64053689777099,359,11.25,0.125,1.0,0.20089285714285715,0.125,0.17135584225617947,F5#4,12
hicaz,turku,aksak,pencere_acildi,,hicaz--turku--aksak--pencere_acildi--.txt,274,9,-1,349,291.43430656934305,322.0,91.58177189424917,350,45.125,0.0625,0.75,0.1646897810218978,0.125,0.0863828184522906,B4b4,50
hicaz,turku,curcuna,hishisi_hancer,gaziantep,hicaz--turku--curcuna--hishisi_hancer--gaziantep.txt,142,6,-1,340,296.32394366197184,310.0,78.14194660870831,341,30.125,0.125,0.5,0.21214788732394366,0.25,0.1020506026045846,A4,39
hicaz,turku,curcuna,urfaliyam_ezelden,,hicaz--turku--curcuna--urfaliyam_ezelden--.txt,118,7,-1,340,307.3813559322034,324.5,72.30572786374825,341,20.0,0.0625,0.625,0.1694915254237288,0.125,0.09740958953150315,D5,35
hicaz,turku,devrihindi,cayelinden_oteye,rize,hicaz--turku--devrihindi--cayelinden_oteye--rize.txt,127,8,-1,340,309.34645669291336,322.0,58.00730358404331,341,21.125,0.0625,0.25,0.16633858267716536,0.125,0.06964179556874409,A4,30
hicaz,turku,duyek,garip_bir,bakir_yurtsever,hicaz--turku--duyek--garip_bir--bakir_yurtsever.txt,180,6,-1,340,302.96666666666664,322.0,78.34580985469299,341,30.125,0.0625,1.75,0.1673611111111111,0.125,0.16643227232872101,D5,52
hicaz,turku,duyek,yollarina_gul,sadettin_kaynak,hicaz--turku--duyek--yollarina_gul--sadettin_kaynak.txt,246,11,-1,358,308.8455284552846,327.0,77.53535415014872,359,34.125,0.0625,0.5,0.13871951219512196,0.125,0.09911489202840254,D5,60
hicaz,turku,evfer,horozumun_tuyleri,istanbul,hicaz--turku--evfer--horozumun_tuyleri--istanbul.txt,167,8,0,358,323.37125748502996,327.0,28.21122800869546,358,30.875,0.125,1.0,0.18488023952095808,0.125,0.14894099269833802,E5,44
hicaz,turku,evfer,suruverin_cezveler,istanbul,hicaz--turku--evfer--suruverin_cezveler--istanbul.txt,187,7,-1,340,271.1550802139037,310.0,107.82025321627918,341,27.125,0.0625,0.25,0.14505347593582887,0.125,0.04866080012736852,A4,42
hicaz,turku,musemmen_ii,zuluf_dokulmus_yuze,kirsehir,hicaz--turku--musemmen_ii--zuluf_dokulmus_yuze--kirsehir.txt,341,20,-1,380,322.5307917888563,327.0,44.00564558320621,381,25.125,0.015625,0.4375,0.07368035190615836,0.0625,0.0546595317004192,B4b4,53
hicaz,turku,nimsofyan,acil_ey,,hicaz--turku--nimsofyan--acil_ey--.txt,285,10,-1,358,318.5438596491228,336.0,71.23816189657597,359,24.25,0.03125,0.5,0.08508771929824561,0.0625,0.05274635131956108,E5,64
hicaz,turku,nimsofyan,bahcelerde_mor,istanbul,hicaz--turku--nimsofyan--bahcelerde_mor--istanbul.txt,56,8,-1,340,311.05357142857144,322.0,43.82586187208609,341,5.5,0.0625,0.5,0.09821428571428571,0.0625,0.07710782634153866,C5#4,14
hicaz,turku,nimsofyan,dane_dane,kirsehir,hicaz--turku--nimsofyan--dane_dane--kirsehir.txt,378,8,-1,349,308.0978835978836,327.0,72.02713492337617,350,31.25,0.0625,0.25,0.08267195767195767,0.0625,0.03706986102155435,D5,96
hicaz,turku,nimsofyan,erkilet_guzeli,,hicaz--turku--nimsofyan--erkilet_guzeli--.txt,245,9,-1,358,319.74285714285713,327.0,43.58310320807712,359,22.25,0.03125,0.25,0.09081632653061225,0.0625,0.04432262192514304,D5,65
hicaz,turku,nimsofyan,pencereden_kus,,hicaz--turku--nimsofyan--pencereden_kus--.txt,167,7,-1,349,315.562874251497,327.0,56.82551447460347,350,12.25,0.03125,0.25,0.07335329341317365,0.0625,0.04115132635498929,D5,44
hicaz,turku,nimsofyan,seni_sevdim,istanbul,hicaz--turku--nimsofyan--seni_sevdim--istanbul.txt,461,6,-1,336,302.0824295010846,321.0,67.01597583183721,337,40.25,0.0625,0.375,0.08731019522776573,0.0625,0.05974610487726612,C5#4,112
hicaz,turku,raksaksagi,arabaci,istanbul,hicaz--turku--raksaksagi--arabaci--istanbul.txt,501,7,-1,358,292.80838323353294,310.0,76.19393157975797,359,82.25,0.125,0.375,0.16417165668662675,0.125,0.059634406805550606,A4,160
hicaz,turku,raksaksagi,entarisi_ala,istanbul,hicaz--turku--raksaksagi--entarisi_ala--istanbul.txt,445,6,-1,340,303.60898876404497,322.0,75.21240140047085,341,72.125,0.0625,0.375,0.16207865168539326,0.125,0.0641244259091491,D5,96
hicaz,turku,semai,gurbette_omrum,atinc_emnalar,hicaz--turku--semai--gurbette_omrum--atinc_emnalar.txt,218,7,0,349,323.5091743119266,327.0,24.827931503152566,349,45.25,0.0625,0.5,0.20756880733944955,0.125,0.13745043460041476,C5#4,49
hicaz,turku,sofyan,bahce_duvarini,neset_ertas,hicaz--turku--sofyan--bahce_duvarini--neset_ertas.txt,303,8,-1,353,305.83498349834986,327.0,80.16154527975867,354,42.25,0.0625,0.375,0.13943894389438943,0.125,0.07559678942300643,D5,85
hicaz,turku,sofyan,cadir_alti,gaziantep,hicaz--turku--sofyan--cadir_alti--gaziantep.txt,253,7,0,349,318.7509881422925,322.0,24.13662436888104,349,36.25,0.125,0.25,0.1432806324110672,0.125,0.04425651575644039,A4,76
hicaz,turku,sofyan,esmerim_bicim,diyarbakir,hicaz--turku--sofyan--esmerim_bicim--diyarbakir.txt,257,9,-1,358,332.1011673151751,340.0,49.22553999393559,359,20.25,0.03125,0.25,0.07879377431906615,0.0625,0.046471747551221854,G5,48
hicaz,turku,sofyan,gokteki_yildizin,,hicaz--turku--sofyan--gokteki_yildizin--.txt,96,7,-1,336,307.1458333333333,310.0,46.57737855421295,337,8.0,0.03125,0.5,0.08333333333333333,0.0625,0.07609759719101264,D5,26
hicaz,turku,sofyan,mektebin_bacalari,mus,hicaz--turku--sofyan--mektebin_bacalari--mus.txt,491,6,-1,336,306.4887983706721,321.0,58.94014065464957,337,54.0,0.0625,0.375,0.109979633401222,0.0625,0.07317298202643406,C5#4,153
hicaz,turku,sofyan,sandalim_geliyor,,hicaz--turku--sofyan--sandalim_geliyor--.txt,339,5,-1,336,309.87610619469024,310.0,39.00154739989585,337,48.25,0.0625,0.25,0.14233038348082597,0.125,0.05984902101719303,B4b4,108
hicaz,turku,sofyan,su_gelen,,hicaz--turku--sofyan--su_gelen--.txt,473,8,-1,358,321.80126849894293,327.0,35.440010163957346,359,52.25,0.03125,0.5,0.11046511627906977,0.0625,0.0790683828208458,D5,128
hicaz,turku,sofyan,su_yaltadan,kirim,hicaz--turku--sofyan--su_yaltadan--kirim.txt,525,10,-1,358,320.2895238095238,327.0,53.40990831363147,359,88.25,0.0625,1.0,0.1680952380952381,0.125,0.16338798427679488,E5,100
hicaz,turku,sofyan,suda_balik,kirsehir,hicaz--turku--sofyan--suda_balik--kirsehir.txt,256,13,-1,371,306.875,322.0,76.43687643036817,372,34.25,0.0625,0.5,0.1337890625,0.125,0.06466086822725133,A4,59
hicaz,turku,turkaksagi,ben_seni,trabzon,hicaz--turku--turkaksagi--ben_seni--trabzon.txt,86,7,0,349,324.1511627906977,327.0,37.68055121423361,349,11.375,0.0625,0.375,0.13226744186046513,0.125,0.09014826668505672,E5,25
hicaz,turku,turkaksagi,carsambayi_sel,,hicaz--turku--turkaksagi--carsambayi_sel--.txt,216,8,-1,349,314.3287037037037,322.0,50.07834151151931,350,21.75,0.03125,1.25,0.10069444444444445,0.0625,0.12931037267218806,C5#4,47
hicaz,turku,turkaksagi,divane_asik,macka,hicaz--turku--turkaksagi--divane_asik--macka.txt,213,6,-1,340,307.77464788732397,327.0,65.96372584855668,341,30.125,0.03125,0.25,0.1414319248826291,0.125,0.07043876180536947,D5,76
hicaz,turku,turkaksagi,mayadagdan_kalkan,,hicaz--turku--turkaksagi--mayadagdan_kalkan--.txt,451,9,-1,336,305.44567627494456,305.0,40.140016582755145,337,71.375,0.125,0.625,0.15825942350332595,0.125,0.08499815223416606,A4,170
hicaz,turku,yuruksemai_ii,bitliste_bes,,hicaz--turku--yuruksemai_ii--bitliste_bes--.txt,229,5,0,336,317.6768558951965,322.0,22.894886364649107,336,48.25,0.125,0.75,0.21069868995633187,0.125,0.15023794299650176,D5,72
hicaz,turku,zafer,al_tavandan,ordu,hicaz--turku--zafer--al_tavandan--ordu.txt,81,5,0,336,310.22222222222223,310.0,36.15038035761173,336,10.125,0.0625,0.25,0.125,0.125,0.05412658773652741,B4b4,32
hicaz,yuruksemai,yuruksemai,yine_nese-i,dede_efendi,hicaz--yuruksemai--yuruksemai--yine_nese-i--dede_efendi.txt,704,22,-1,380,324.5255681818182,336.0,54.09229691681112,381,152.25,0.0625,1.0,0.21626420454545456,0.125,0.15694433854872178,D5,99
hicaz,zeybek,aksak,izmir_zeybegi,izmir,hicaz--zeybek--aksak--izmir_zeybegi--izmir.txt,414,10,296,358,327.6038647342995,327.0,17.163156229519632,62,31.5,0.0625,0.125,0.07608695652173914,0.0625,0.0258106285503231,E5,68
hicaz_humayun,agirsemai,aksaksemai,asiklarinin_haline,haci_faik_bey,hicaz_humayun--agirsemai--aksaksemai--asiklarinin_haline--haci_faik_bey.txt,415,10,-1,349,302.57590361445784,322.0,74.43015983674911,350,48.875,0.03125,0.875,0.1177710843373494,0.125,0.08256256964161303,D5,96
hicaz_humayun,agirsemai,aksaksemai,etmezem_ikrar-i,dede_efendi,hicaz_humayun--agirsemai--aksaksemai--etmezem_ikrar-i--dede_efendi.txt,422,11,-1,358,297.8483412322275,322.0,86.35168512865205,359,50.25,0.0625,0.375,0.11907582938388625,0.0625,0.07273707366056467,D5,123
hicaz_humayun,agirsemai,aksaksemai,kul_oldum,ibrahim_aga,hicaz_humayun--agirsemai--aksaksemai--kul_oldum--ibrahim_aga.txt,641,14,-1,366,314.7909516380655,327.0,58.0009965905692,367,59.5,0.03125,0.25,0.09282371294851795,0.0625,0.060445187005500896,D5,155
